location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Japan,2021-08-18,12,64,45.2,28.59,0.0
Japan,2021-08-18,65,,88.85,85.94,0.0
Japan,2021-08-19,12,64,45.9,29.3,0.0
Japan,2021-08-19,65,,88.93,86.19,0.0
Japan,2021-08-20,12,64,46.66,30.08,0.0
Japan,2021-08-20,65,,89.01,86.44,0.0
Japan,2021-08-21,12,64,47.56,30.91,0.0
Japan,2021-08-21,65,,89.07,86.65,0.0
Japan,2021-08-22,12,64,48.35,31.65,0.0
Japan,2021-08-22,65,,89.11,86.78,0.0
Japan,2021-08-23,12,64,49.02,32.4,0.0
Japan,2021-08-23,65,,89.19,86.97,0.0
Japan,2021-08-24,12,64,49.77,33.16,0.0
Japan,2021-08-24,65,,89.27,87.14,0.0
Japan,2021-08-25,12,64,50.52,33.91,0.0
Japan,2021-08-25,65,,89.34,87.29,0.0
Japan,2021-08-26,12,64,51.22,34.63,0.0
Japan,2021-08-26,65,,89.41,87.42,0.0
Japan,2021-08-27,12,64,52.02,35.43,0.0
Japan,2021-08-27,65,,89.46,87.55,0.0
Japan,2021-08-28,12,64,52.94,36.34,0.0
Japan,2021-08-28,65,,89.51,87.67,0.0
Japan,2021-08-29,12,64,53.69,37.12,0.0
Japan,2021-08-29,65,,89.55,87.74,0.0
Japan,2021-08-30,12,64,54.18,37.47,0.0
Japan,2021-08-30,65,,89.58,87.78,0.0
Japan,2021-08-31,12,64,54.99,38.11,0.0
Japan,2021-08-31,65,,89.64,87.89,0.0
Japan,2021-09-01,12,64,55.79,38.71,0.0
Japan,2021-09-01,65,,89.71,87.98,0.0
Japan,2021-09-02,12,64,56.33,39.32,0.0
Japan,2021-09-02,65,,89.73,88.07,0.0
Japan,2021-09-03,12,64,57.26,39.84,0.0
Japan,2021-09-03,65,,89.79,88.12,0.0
Japan,2021-09-04,12,64,58.47,40.4,0.0
Japan,2021-09-04,65,,89.84,88.16,0.0
Japan,2021-09-05,12,64,59.45,40.91,0.0
Japan,2021-09-05,65,,89.88,88.2,0.0
Japan,2021-09-06,12,64,60.22,41.41,0.0
Japan,2021-09-06,65,,89.93,88.28,0.0
Japan,2021-09-07,12,64,61.01,42.05,0.0
Japan,2021-09-07,65,,89.98,88.38,0.0
Japan,2021-09-08,12,64,61.76,42.72,0.0
Japan,2021-09-08,65,,90.03,88.47,0.0
Japan,2021-09-09,12,64,62.49,43.38,0.0
Japan,2021-09-09,65,,90.08,88.56,0.0
Japan,2021-09-10,12,64,63.31,44.13,0.0
Japan,2021-09-10,65,,90.11,88.64,0.0
Japan,2021-09-11,12,64,64.31,45.04,0.0
Japan,2021-09-11,65,,90.15,88.7,0.0
Japan,2021-09-12,12,64,65.09,45.78,0.0
Japan,2021-09-12,65,,90.18,88.75,0.0
